,weight,strata,utl_exp_ppp17,hsize,age,owner,water,toilet,sewer,elect,num_adult_female,num_adult_male,num_elderly,share_secondary,sfworkershh,any_nonagric,region1,region2,region3,region4,region5,region6,region7,urban,cons_ppp17,water_source_Piped water into dwelling,water_source_Piped water to yard/plot,water_source_Protected dug well,water_source_Protected spring,water_source_Public tap or standpipe,water_source_Surface water,water_source_Tanker-truck,sanitation_source_A septic tank,sanitation_source_No facilities or bush or field,sanitation_source_Other,sanitation_source_Pit latrine,sanitation_source_Pit latrine with slab,dweltyp_Improvised housing unit,dweltyp_Other,dweltyp_Separate apartment,dweltyp_Several buildings connected,educ_max_Complete Secondary Education,educ_max_Complete Tertiary Education,educ_max_Incomplete Primary Education,educ_max_Incomplete Secondary Education,educ_max_Incomplete Tertiary Education,educ_max_Never attended,"sector1d_Agriculture, hunting and forestry",sector1d_Construction,sector1d_Education,"sector1d_Electricity, gas and water supply",sector1d_Financial intermediation,sector1d_Fishing,sector1d_Health and social work,sector1d_Hotels and restaurants,sector1d_Manufacturing,sector1d_Mining and quarrying,"sector1d_Other community, social and personal service activities",sector1d_Public administration and defence,"sector1d_Real estate, renting and business activities","sector1d_Transport, storage and communications",sector1d_Wholesale and retail trade,total_food_consumption,mean_num_children,mean_employeed_adults
47110,567,2,449.94073,3,39,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,13.705822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,1.5
47111,378,2,1013.951,2,58,1,0,0,0,0,1,1,0,0.0,0.0,1,1,0,0,0,0,0,0,0,10.45065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,0,2.0
47112,567,2,1045.637,3,58,1,0,0,0,0,1,1,0,0.0,0.0,1,1,0,0,0,0,0,0,0,14.419364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,1,1.5
47113,378,2,234.47617,2,68,0,0,0,0,0,1,0,1,0.0,1.0,1,1,0,0,0,0,0,0,0,16.753078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0.5
47114,567,2,145.75545,3,44,1,0,0,0,0,1,0,0,1.0,0.0,1,1,0,0,0,0,0,0,0,13.766991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.0,2,2.0
47115,378,2,665.40533,2,60,0,0,0,0,0,2,0,0,1.0,0.0,1,1,0,0,0,0,0,0,0,17.084471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,2.0
47116,189,2,266.16214,1,64,1,0,0,0,0,0,1,0,1.0,0.0,0,1,0,0,0,0,0,0,0,13.389136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.0
47117,1362,2,925.23022,6,52,1,0,0,0,0,1,3,0,0.0,1.0,1,1,0,0,0,0,0,0,0,14.160886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.0,2,2.0
47118,908,2,228.13896,4,55,1,0,0,0,0,3,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0,17.269705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,0,2.0
47119,681,2,912.55585,3,37,1,0,0,0,0,1,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0,26.566851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,1,2.0
47120,1135,2,1026.6254,5,31,1,0,0,0,0,2,2,0,0.5,1.0,1,1,0,0,0,0,0,0,0,16.994522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,1,1.5
47121,681,2,1216.7412,3,39,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,29.03639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.0,1,1.5
47122,1135,2,994.93939,5,57,1,0,0,0,0,3,2,0,0.2,1.0,1,1,0,0,0,0,0,0,0,20.978519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0,1.60000002
47123,1362,2,798.48639,6,52,1,0,0,0,0,2,1,1,0.0,0.66666669,1,1,0,0,0,0,0,0,0,20.871536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,2,1.75
47124,434,2,716.10284,2,46,1,0,0,0,0,1,1,0,0.5,0.0,1,1,0,0,0,0,0,0,0,18.396675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.0,0,2.0
47125,434,2,925.23022,2,86,0,0,0,0,0,0,0,2,0.5,0.0,0,1,0,0,0,0,0,0,0,29.587927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0.0
47126,434,2,741.45166,2,59,0,0,0,0,0,2,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,36.811573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0,0,2.0
47127,868,2,1761.7397,4,79,0,0,0,0,0,1,0,2,0.0,0.33333334,1,1,0,0,0,0,0,0,0,28.44368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,1,2.0
47128,651,2,1989.8788,3,85,0,0,0,0,0,2,0,1,0.33333334,0.0,1,1,0,0,0,0,0,0,0,66.626411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0.33333334
47129,651,2,1115.3461,3,45,0,0,0,0,0,1,1,0,0.5,1.0,1,1,0,0,0,0,0,0,0,33.373745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.0,1,1.5
47130,1085,2,1058.3113,5,58,0,0,0,0,0,2,2,1,0.0,1.0,1,1,0,0,0,0,0,0,0,14.584309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0.60000002
47131,672,2,868.1955,3,34,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,16.474401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,1,2.0
47132,896,2,773.13763,4,54,1,0,0,0,0,1,1,0,1.0,0.5,1,1,0,0,0,0,0,0,0,13.870876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,2,2.0
47133,1344,2,1400.5198,6,50,1,0,0,0,0,3,1,0,0.75,0.0,1,1,0,0,0,0,0,0,0,8.8761435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22.0,2,2.0
47134,224,2,190.1158,1,73,0,0,0,0,0,0,0,1,1.0,0.0,0,1,0,0,0,0,0,0,0,28.470226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0.0
47135,448,2,449.94073,2,67,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,17.573385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0.5
47136,896,2,868.1955,4,52,1,0,0,0,0,1,1,1,0.0,1.0,1,1,0,0,0,0,0,0,0,10.915032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,1,1.33333334
47137,896,2,1615.9844,4,55,1,0,0,0,0,3,1,0,0.25,0.66666669,1,1,0,0,0,0,0,0,0,18.965788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,0,1.75
47138,1568,2,1254.7643,7,74,1,0,0,0,0,1,2,1,0.25,0.60000002,1,1,0,0,0,0,0,0,0,7.9657207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,3,2.25
47139,2240,2,2959.4695,10,86,0,0,0,0,0,3,0,2,0.40000001,0.0,1,1,0,0,0,0,0,0,0,9.2997341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5,0.2
47140,448,2,912.55585,2,66,0,0,0,0,0,1,0,0,1.0,1.0,1,1,0,0,0,0,0,0,0,20.836956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,1,2.0
47141,224,2,209.12738,1,79,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,25.260603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0.0
47142,448,2,1387.8453,2,70,0,0,0,0,0,1,0,1,1.0,0.0,1,1,0,0,0,0,0,0,0,19.848085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0,1.5
47143,896,2,3073.5388,4,44,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,61.649548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,2,2.0
47144,756,2,1362.4966,4,80,0,0,0,0,0,0,1,3,0.0,0.5,1,1,0,0,0,0,0,0,0,12.866674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,0,1.5
47145,567,2,994.93939,3,95,0,0,0,0,0,1,1,1,0.0,1.0,1,1,0,0,0,0,0,0,0,19.472992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.33333334
47146,945,2,1159.7064,5,64,1,0,0,0,0,1,2,2,0.2,0.0,1,1,0,0,0,0,0,0,0,7.1891971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,0,1.40000001
47147,567,2,899.88147,3,78,0,0,0,0,0,0,1,2,0.33333334,0.0,1,1,0,0,0,0,0,0,0,13.094991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,0,1.66666669
47148,567,2,1013.951,3,71,0,0,0,0,0,1,1,1,0.33333334,1.0,1,1,0,0,0,0,0,0,0,17.475115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,0,1.33333334
47149,567,2,1964.53,3,48,0,0,0,0,0,1,1,0,0.5,0.5,1,1,0,0,0,0,0,0,0,22.476049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.0,1,2.0
47150,363,2,1045.637,3,77,0,0,0,0,0,1,1,1,0.66666669,0.0,0,1,0,0,0,0,0,0,0,20.863733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0.0
47151,605,2,1330.8107,5,45,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,9.7469912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,1.5
47152,484,2,1375.171,4,45,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,22.170595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0,2,2.0
47153,605,2,1875.8093,5,70,0,0,0,0,0,2,2,1,0.0,1.0,1,1,0,0,0,0,0,0,0,21.144203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0.2
47154,726,2,3333.3638,6,54,0,0,0,0,0,3,2,0,0.40000001,0.60000002,1,1,0,0,0,0,0,0,0,12.273947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,1,2.0
47155,605,2,1185.0552,5,48,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,14.389931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,3,1.5
47156,726,2,1907.4952,6,74,0,0,0,0,0,3,1,2,0.16666667,0.0,1,1,0,0,0,0,0,0,0,15.633724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0.16666667
47157,363,2,678.07971,3,42,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,29.137072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0,1,2.0
47158,705,2,944.24182,3,66,1,0,0,0,0,1,2,0,0.66666669,0.0,1,1,0,0,0,0,0,0,0,8.3057404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0,2.0
47159,705,2,963.25342,3,27,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,19.851263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,1,2.0
47160,940,2,1356.1594,4,60,1,0,0,0,0,3,1,0,0.25,0.33333334,1,1,0,0,0,0,0,0,0,9.0732708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,1.75
47161,1880,2,754.12604,8,53,0,0,0,0,0,6,2,0,0.5,0.25,1,1,0,0,0,0,0,0,0,4.7070632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0,2.0
47162,940,2,969.59058,4,65,0,0,0,0,0,2,1,1,0.0,0.0,0,1,0,0,0,0,0,0,0,19.693413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0.0
47163,235,2,1083.66,1,78,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,31.730791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.0
47164,1410,2,918.89307,6,73,0,0,0,0,0,2,1,1,0.75,0.0,1,1,0,0,0,0,0,0,0,4.594481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,2,1.75
47165,1464,2,1077.3229,6,57,0,0,0,0,0,2,2,0,0.5,0.5,1,1,0,0,0,0,0,0,0,8.5616741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2,1.5
47166,732,2,716.10284,3,54,0,0,0,0,0,1,1,1,0.0,1.0,1,1,0,0,0,0,0,0,0,19.501326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,1.66666669
47167,976,2,1520.9264,4,42,0,0,0,0,0,2,1,0,0.0,0.33333334,1,1,0,0,0,0,0,0,0,28.5961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0,1,2.0
47168,976,2,982.26501,4,49,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,28.017944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,2,0.5
47169,488,2,506.97549,2,38,1,0,0,0,0,1,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0,21.973949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,0,2.0
47170,1220,2,1223.0784,5,53,0,0,0,0,0,2,3,0,0.0,1.0,1,1,0,0,0,0,0,0,0,27.138672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.0,0,1.40000001
47171,1220,2,1432.2057,5,64,0,0,0,0,0,2,2,1,0.0,1.0,1,1,0,0,0,0,0,0,0,23.655968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,0,1.60000002
47172,488,2,1223.0784,2,47,1,0,0,0,0,1,0,0,1.0,0.0,1,1,0,0,0,0,0,0,0,28.970896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,1,2.0
47173,60,2,1723.7167,5,51,0,0,0,0,0,1,2,0,0.0,0.5,1,1,0,0,0,0,0,0,0,23.030201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0,2,1.66666669
47174,24,2,855.52112,2,80,0,0,0,0,0,0,1,1,0.5,1.0,1,1,0,0,0,0,0,0,0,25.938713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0.5
47175,48,2,1045.637,4,44,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,24.681543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.0,2,2.0
47176,48,2,602.03339,4,34,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,13.523198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,2,0.5
47177,60,2,1051.9741,5,39,0,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,13.341416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.0,3,1.5
47178,12,2,0.0,1,52,1,0,0,0,0,0,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,32.165016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,0,2.0
47179,144,2,2230.6921,12,84,0,0,0,0,0,4,4,1,0.55555558,0.1,1,1,0,0,0,0,0,0,0,10.95288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.0,3,2.1111112
47180,805,2,1742.7283,7,49,0,0,0,0,0,1,2,2,0.60000002,0.66666669,1,1,0,0,0,0,0,0,0,9.2774715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.0,2,1.60000002
47181,115,2,621.04498,1,50,0,0,0,0,0,0,1,0,1.0,0.0,1,1,0,0,0,0,0,0,0,23.356611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,2.0
47182,690,2,1299.1246,6,33,1,0,0,0,0,3,2,0,0.60000002,0.75,1,1,0,0,0,0,0,0,0,14.232938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.0,1,1.80000001
47183,230,2,868.1955,2,56,0,0,0,0,0,1,0,1,0.5,0.0,0,1,0,0,0,0,0,0,0,21.339191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0.0
47184,115,2,240.81335,1,71,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,48.944016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0.0
47185,230,2,779.47479,2,66,1,0,0,0,0,2,0,0,0.5,0.0,1,1,0,0,0,0,0,0,0,10.633861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,2.0
47186,115,2,538.66144,1,82,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,28.643402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0.0
47187,345,2,462.61511,3,24,0,0,0,0,0,2,0,0,0.0,0.5,1,1,0,0,0,0,0,0,0,18.87112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,1,2.0
47188,24,2,1419.5314,2,95,0,0,0,0,0,0,0,2,0.0,0.0,0,1,0,0,0,0,0,0,0,39.697952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0.0
47189,72,2,2946.7949,6,47,0,0,0,0,0,1,2,0,0.0,1.0,1,1,0,0,0,0,0,0,0,42.935196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,3,1.33333334
47190,24,2,278.83652,2,33,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,28.148684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,0,2.0
47191,24,2,1128.0204,2,71,0,0,0,0,0,0,0,2,0.0,0.0,0,1,0,0,0,0,0,0,0,14.065232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0.0
47192,24,2,551.33582,2,60,0,0,0,0,0,2,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,22.132236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,2.0
47193,24,2,760.4632,2,65,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,31.366434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,0,1.5
47194,984,2,1305.4619,3,57,1,0,0,0,0,2,1,0,0.66666669,1.0,1,1,0,0,0,0,0,0,0,20.736376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,0.33333334
47195,984,2,1197.7296,3,83,0,0,0,0,0,1,1,1,0.33333334,0.0,1,1,0,0,0,0,0,0,0,6.8431315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,0.33333334
47196,1312,2,614.70776,4,56,1,0,0,0,0,1,1,0,1.0,0.0,1,1,0,0,0,0,0,0,0,4.6736884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,2,2.0
47197,1312,2,525.98706,4,46,1,0,0,0,0,1,1,0,0.5,0.0,1,1,0,0,0,0,0,0,0,6.0293717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,2,2.0
47198,984,2,792.14917,3,68,1,0,0,0,0,1,2,0,0.0,1.0,1,1,0,0,0,0,0,0,0,13.717607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.33333334
